video_ID,Pol1,Pol2,Pol3,Pol4,Pol5,Pol6,Pol7,Pol8,Pol9,Pol10,Pol11,Pol12,Pol13,Pol14,Pol15,Pol16,Pol17,Pol18,Pol19,Pol20,Pol21,Pol22,Pol23,Pol24,Pol25,Pol26,Pol27,Pol28,Pol29,Pol30,Pol31,Pol32,Pol33,Pol34,Pol35,Pol36,Pol37,Pol38,Pol39,Pol40,Pol41,Pol42,Pol43,Pol44,Pol45,Pol46,Pol47,Pol48,Pol49,Pol50,Pol51,Pol52,Pol53,Pol54,Pol55,Pol56,Pol57,Pol58,Pol59,Pol60,Pol61,Pol62,Pol63,Pol64,Pol65,Pol66,Pol67,Pol68,Pol69,Pol70,Pol71,Pol72,Pol73,Pol74,Pol75,Pol76,Pol77,Pol78,Pol79,Pol80,Pol81,Pol82,Pol83,Pol84,Pol85,Pol86,Pol87,Pol88,Pol89,Pol90,Pol91,Pol92,Pol93,Pol94,Pol95,Pol96,Pol97,Pol98,Pol99,Pol100
Zc4RDPVc_qM,0.7,0.288888889,0.388333333,0.15,0.15,0,0.15,0.212121212,0.311538462,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aT14SZjz1oA,0.866666667,0.5,0.8,0.4,0.55,0,0.1,0,0.25,0.216666667,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gd0eEWCh09I,0.091666667,0.525,0.064354067,0,-0.15,0.6775,0.375,0.5,0.515277778,0.7,0.35,0.3,0.75,0.075,0.5,0.3375,0.312727273,0.7,0.12,0.42,-0.5,0.233333333,0.266666667,0.5625,0,0.457142857,0.245454545,0.375,0,0.043522727,0,0.347619048,0.65,0.5,0,0.5,0,0,0.6,0.4,-0.3,0.8,0.233333333,0,0.125,0,0.25,0,0.2,0.7,0.5,0,0,-0.2125,0,0.366666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DR2RwlKciZE,0.1,0.266666667,0,0.25,0.475,0.136363636,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lgCh91CaOgg,0,0.766666667,0.358333333,0.2,0.309722222,0.140782828,0.7,0,0,0,0.525,0.328787879,-0.067857143,-0.263888889,0.225,-0.181818182,0.157142857,0.8,0,0,-0.5,0,0.2,0,-0.291666667,0.03968254,0.2,0.136363636,0.383333333,0.2,-0.12,0.090909091,0.25,0.45,-0.241666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VzrkZ9kCoQI,0.2,0.4125,0,0.398571429,0.363920455,0.6,0.6875,0,0.025446429,0.8,0.158333333,0,0,0.5,0.8,-0.5,0.175,0,0,0,-0.1,0,0.2,0.8,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W9TZLVTfk6E,0.196590909,0.587272727,0,0.466666667,0.05,0,0.2,0,0.416666667,0,0.675,0.05,0.8,0,0.8,0,0.65,0.2625,0,0,0,0.8,0,0.234090909,0,0,0,0.8,-0.225,0,0,0,0.1,-0.4,-0.28,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_hM6yIZDRXU,0.25,0.6,0.3,-0.3125,0,0,-0.082016595,0,0.35,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55bWFzPO9wI,0.5,0.273809524,0.3,0.5,0.25,0.244444444,0.5,1,0.085714286,0,0,0,0.25,0,0,-1,0.05,0,-0.5,0.1,-0.107142857,0,0,0.16,0.4,0.16,0.305555556,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2x2iXQofy54,0.05,0.6,0.358333333,0.166666667,0.136363636,0.2,0.05,0.361904762,0.171875,-0.5,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sm9sNGyegMI,0.633333333,0.2015625,0.4,0,0,0.5,0.6,0.294444444,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yZHISGOKc-g,0.5,-0.130555556,0,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m_QKp-WqeXM,-0.071428571,0.5,0.2875,0,0.248051948,0.283333333,0,0.2,0.04375,0.333333333,0.316666667,0,0,-0.107908163,0.166666667,-0.2,-0.8,0.35,0.175,0.277777778,0,0,0.20952381,0,0.133939394,0.7,0.7,0,0,0.07905303,0.051666667,-0.026666667,0.0625,0.2,0,0,0,0.136363636,0.313939394,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hTqXSP1_RaA,0.136363636,0,0.233333333,0.16,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mh0Lfg0MZw8,0.216904762,0.145578231,0.55,0.4,0.333333333,0,0.433333333,0.8,0.8,1,0,0,0.4,0,0.8,0.25,-0.008333333,0,0,0.183333333,0.366666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j6PQ-XkeAfg,0.05,0.75,0.8,0.8,0.8,0.25,-0.375,0.35,0.2,0.25,0,0.216666667,0.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8JnPEdGZK-A,0.142857143,0.5,0.55,0.233333333,0.6,-0.096212121,0.3,0,0.7,0,-0.083928571,0.066666667,0.366666667,0.2,0.07,0.6,0.200773359,0.5,0.65,0.528571429,0.225,0.05,0,0.45,0,0.366071429,0,0.4,0.4,0,0.333333333,0.225,0,0.85,0.416666667,0.675,0.75,0.6,0.2,0.55,-0.333333333,0.392857143,0.333333333,0.7,0.129166667,0.6,0.3,0.5,0.225,0,0.45,0.8,0,0.8,0.4,-0.10625,-0.125,0.25,0,0.066666667,0,0.8,0,0,0.318181818,0.190909091,0.392857143,0,0,0.2,0.146590909,0.375,0,-0.075,0,0,0.55,0.2,0.8,0.136363636,0,0,0.218571429,0,0.7,0.289166667,0,0.177840909,0.7,0.433333333,0.5,0.8,0,0.285714286,0,0.05,0.4,0,0,0
TodsaJbEnJ8,0.201666667,0.134615385,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VycHSn1W85I,0.097222222,-0.1,0.8,0,0.136363636,0.8,0,0.335459184,0.2,0.325,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mVCXM7mlu08,0.266666667,0,0.257272727,0.3,0.4,0.8,0.20625,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dJl5m8P9wmA,0.516666667,0.6,0,-0.05,0.705,0.533333333,0.8,0.2,0.35,0,0.533333333,1,0.5,0.008035714,0,0.5,0,0.33,0.205965909,0.483333333,0.433333333,0.425,0,-0.3125,0.4,0.466666667,0.169642857,0.1,0.464393939,0.7,0.1,-0.125,0,-0.145833333,0.167995671,-0.291666667,0.25,0.225,0,0.16,0.15,0,-0.05,-0.5,0.8,0,0.386666667,-0.25,-0.6,0,0,0.7,-0.056060606,-0.166666667,0,0,0,0.15,-0.129166667,0.25,0,-0.042708333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nmr_jXbi1pY,0.452121212,0.2375,0.266666667,0.125,0.242857143,0.8,0,0.055111111,0.211038961,0,0,0.225,0.2140625,0.02952381,0.108333333,-0.01,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhiV-69K67k,0,0.425510204,0.65,0,0.525,0,0.1,0.22,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WPL2JNwdWUs,0.8,0.358333333,0.15,0.8,0.733333333,0.45,0.6,0.136363636,0,0.85,0.8,0.088888889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BotofIqWFUM,0.38125,0.4,0.8,0.75,0.175,1,0.3,-0.7,0.65,0.1,0,0.266666667,0.041666667,0,0.25,0.7,0,0.15,0,0,0,0.38125,0,0,-0.222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VgjRdxCfrfE,0.208333333,0.333333333,0.138888889,0,0.421428571,0,0.3,0,0.275,0.6,-0.125,0,0,0.3,0,0.183333333,0,0,0,0.1,0,0.8,0,0,0.16,0.031458333,-0.2,0,0,0.1,0.033333333,0,0,0.05,-0.291666667,0.6,0.064583333,0.25,-0.183333333,0.8,0,0.0125,-0.025,-0.1,0.35,0,0,0,1,-0.05,0.136363636,0,0.157738095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GYhtWnR0w-A,0.5,0.45,0,0.3,0.175,0.55,1,0.133333333,0.65,0,0.2,0.8,0.325,-0.275,0.416666667,0.5,0.375,0.8,0.8,0.8,0.2,0,0,0,0.0375,-0.038690476,-0.063888889,0.7,0.128787879,-0.25,0.3,0,0,0,0.5,-0.05,0.23,0.6,0,0.5,0,0,0.566666667,-0.5,-0.40625,-0.098611111,0.169166667,0.5,0.025,0.6,-0.1875,0.310827922,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mTdSt0co1SQ,0.175,0.366666667,0.221875,0.081818182,0.5,0.8,0.4,-0.25,0.142857143,0,0,0.366666667,0.4,0.65,-0.05,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M9OYRkeI1zU,0,0.55,0.4,0,0.8,0.266666667,0,0,0,0,0,0,0,0,0.7375,0.184722222,0.103571429,-0.20125,0,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YwMoA5pak10,0.266666667,0.2,0.124242424,0.1,0.333333333,0.8,0.092857143,0.5,0.8,0,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fSsn296qwTo,0,0.084090909,0.15,0.398333333,0.5,0.33,0.6,0.7,0.225,0.425,0.166666667,0.5,1,0.5,0.166666667,0.6,0.5,0.031060606,0.5,1,0.25,0,0,0,0,0.7,0,0,0.285714286,0,0.4,0.468181818,0,0,0,0.3,5.55E-17,0.058333333,0.5,0.5,0.475,0.120833333,0.5,0.6,0.1625,0.45,0.2,0.45,0.5,0.45,0.4,0.5,0.5,0.466666667,0,0,0.258333333,0.8,0,0.136111111,0.053636364,0.192929293,0.05,0.25,0.8,0.209814815,0,0.85,0,0.5,0.5,0.7,0.321428571,0.5,0.061363636,0,1,0.7,0.3,1,0.8,0,1,0.7,0,0.109090909,0.5,0.8,0.095833333,0,0,0.3,0,0.475,0.9,0.232142857,0.214393939,0.1875,0.333333333,
hdZa6zOvXM0,0.383333333,0.6,0.7,0.525,0.65,0,0.15,0.7,0.226666667,0.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yAj70wIGBJg,0.328571429,0.8,0,0.8,0.7,0.2,0.5,0.575,0.2875,0,0.75,0,0,0,0.15,0,0,0,0.5,-0.2,0,0.222222222,0,0.0959375,0,0.8,0.33,0,-0.040178571,3.70E-17,-0.041666667,-0.225,0.142857143,-0.028142857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g2pg7gvrYGA,0.218181818,0.083333333,0.5,0.52,0.4,0.3,0.144897959,0,0.244444444,0.4,0.25,0,0,0,0,0.5,0.5,-0.263888889,0.65,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XjMbL6QbYaA,0,0.167272727,0.2,0.233333333,0.36,0.22,0.166666667,0.2,0.375,0.65,0.308730159,-0.125,0.6375,0.4,0.333333333,0.083333333,0.416666667,0.6,0.038141026,0.8,1,0,0,0,0,0.4,0.4,0,0.183333333,0.325,0.233333333,0.8,0.2,0.2,0.266666667,0.35,0.151785714,0.7,0.8,1,1,0.525,0.8,0.5,0.15,0,0.509090909,0.284722222,0,0.411111111,0,0,0.328571429,0,0.5,0.8,-0.025,0,0.433333333,0.054761905,0,0.2,-0.183333333,-0.5,0,0.2,0.5,-0.004761905,0.05,0.002040816,0.8,0,0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
YhPonOv9xW8,0.361904762,0.3,0.85,0.6,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-uNE7BCS0yY,0.8,0.8,0,0.2,0.25,0.1,0.175,0.7,0.1,0.431111111,0.8,0,0.2,0.8,0,0.166666667,0.25,0.136363636,-0.25,0.5,0.25,0.140692641,-0.077777778,0,0.278787879,0.45,0,0,0,0.5,0,0,0.2375,0.566666667,0.157142857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ojoJw0XfM90,0.280357143,0.008588435,0,1,0.8,0.75,0.5,0.468181818,0.65,0.4,0.75,0.8,0,0.5,0,0,0.7,0.9,0.45,0.91,0.8,0,0.1,-0.5,1,0,0.8,0.35,0.65,-0.05,0,0.4,0,0.174891775,0.8,0,0.132337662,0,0.236805556,0.425,0.9,-0.079861111,0.5,0.25,-0.104166667,-0.067857143,0.1125,0,0.475,0.4125,0.352715466,0.1,0.136363636,0,0,0.143181818,0.35,-0.3,-0.4,0.7,-0.108333333,0.2,0,0,0.4,-0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xPUe3bcOCz0,0.447272727,0.33,0.136363636,0.222916667,0.311111111,-0.5,-0.15,0.242857143,0.1,0,0.233333333,0,0.1,0,0.445454545,0,0.12,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xXMJV1CNG4,-0.5,0.275,0.6,-0.125,0.4,0.5,0.4,0.136363636,0,0.5,0.009090909,0.425,0.1,0.8,0,0.5,-0.25,0,0.35,0.25,0,0,0,0.4,-0.15,-0.2,0.5,0.45,0,0,0.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxQIf0Ewizs,-0.1,0.192321429,0.236666667,0.3125,0.115873016,0.134090909,0.219047619,0.254166667,0.311904762,0.6,0.3,0.314285714,0.3,0.4,0.333333333,0.8,0.8,-0.4,0.6,0.75,0.65,0.6,0,-0.7,0,0,0,0,0.133333333,0,-0.75,0.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-tUyt4ux3I,0.45,0.566666667,0.091666667,0.25,0.5,-0.125,0.275,0,0.7,0.5,0.2,0.375,1,0.8,0.287272727,0,0.25,0,0.2275,0,0,0.5,0.136363636,0.1625,0.5,0.35,0.228571429,-0.1,0,0.12,0,0.2,0.525,0.8,0.575,1,-0.026122449,0.5,0,1,0.65,0.1875,0.55,1,0.0375,0,0.6,-0.275,0,-0.025568182,0,-0.307142857,0.005555556,0,-0.253333333,0,0,-0.2,0.616666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FAx1hXmvjU,0.124242424,0.8,0.65,-0.075,0.416666667,0.1,0.35,0.3,0,0.224242424,0.5,0.375,-0.004166667,-0.075,0.133333333,0.173295455,0.033333333,0.264166667,-0.05,0,0.146590909,0,0,0.8,0.284090909,0.291688312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SbIIf2ylqm4,0.2,0.3375,-0.029166667,0.8,0.2,0.5,0.8,0,0.033928571,0.284090909,0.067,0,0.4,0.45,0.8,0,0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yXj4WCt5k0E,0.1,0.111111111,0.5,0.7,0.013888889,0.364285714,-0.4,0.4,0.121487603,-0.8,0.25,0,0,0.215454545,0,-0.022222222,0.25,0.433333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-Aez_fpYjN8,0.1,0.4625,0.56875,0,0.308939394,0.104464286,0.525,0.5,0.65,-0.087878788,0,1,0.5,0.5,0.8,0.6,0.3,0.6,0,0.3,0,0.7,0,-0.39,0,-0.058333333,0.066666667,0.4,-0.24375,-0.5,-0.0625,0.35,0,0,-0.229166667,0,0.215238095,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rup1IekTkyA,0.55,0.5,0.042857143,0.15625,0.8,0,0,0.533333333,-0.275,0,-0.005555556,0.181601732,0.001666667,0.136363636,0.6,0,0.085714286,0.6,-0.133333333,0,0.221875,0,0.8,0.8,-0.296875,0.253571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_bqFz3te-gI,0.766666667,0.8,0,0,0.5,0,0.202777778,-0.25,0,0.6,0.064583333,0.316666667,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBcT3_heSfA,0,0.200081169,0.6,0.433333333,0.6,0.375,0.324242424,0.8,0.8,0.6,0.5,0.312121212,1,0.4,0.2,0.25,-0.016666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eIubdvtHVR4,0.3,0.583333333,0.312,0.5,0.2,0.333333333,0.171428571,0.136363636,0.214285714,0.127083333,0,0.1,0.361111111,0,0,0.089583333,0,0.2,0.6,-0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YakLbDHni_I,0.466666667,0.4,-0.1,0.8,0,0.575,0.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sGrPbM6lzjc,0.191666667,0.13,0.65,0.231428571,0.075,0.314285714,0.4,0.207272727,-0.028125,-0.5,0,0.136363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VogzQjVaJtM,0.35,1,0,0.8,0,0.02,0,0.625,0.666666667,0.75,1,0.156277056,0.5,0.3,0.4,0.3625,0.2,0,0,0,0,0,0.9,-0.05625,0,1,0.55,0.238888889,0.008333333,0.40625,0.060551948,0.275,0.35,0.8,0.5,0,0.5,0,0.525,0.8,0.122916667,0.094444444,0,0.7,0,0.75,0,0.6,0.5,-0.291666667,0.25,0.285714286,0.7,0.25,0.5,0,0,0,0.2375,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-n3Cf_ju1Dk,0,0.65,0.5,0.34873222,0.8,0.9,0.65,0.045310245,0.8,0.5,0.045454545,0.2,0.397619048,0,-0.090625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O-EqBkII134,0.433333333,0.716666667,0.2,0.8,0.305952381,0.5,-0.275,1,0.8,0,0,0.233766234,0.9,0,0,0,0,0,0,0.7,0.15,0,0,0,0,0.157142857,0.45,0,0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMMBg1bBV54,0.209090909,0.101136364,0.339393939,0.725,0.383766234,-0.025,0.5,0.15,0,0.7,0.7,0.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pCIpxQM6hI,0.625,0.166666667,0.032467532,0.7,0,0.41547619,-0.2,0,-0.122222222,-0.4,1,-0.239583333,0.100694444,1,0.8,0.6,0.149291126,0,0.7,1,0,0,0,0,-0.3,0,0,0.1125,0.3125,0.3125,0,0.35,0,0.259090909,0,0.5,0.475,0.6,0.268181818,0,0.253126503,0.351666667,0,-0.05,0.136363636,0.016666667,0,0.492857143,-0.079166667,0.1,-0.05,0.267857143,0.035959596,0.396428571,0,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-IJ9lmxnyBQ,0.445454545,0.300892857,1,0.478787879,0.4,0.318181818,0.833333333,-0.010302198,0,0.616666667,0.179632867,0,0,0,0,0,0,0.136363636,0,0.4,0.128571429,0.65,0.242063492,-0.216666667,-0.135714286,0,0.066666667,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4nVbzJFu04,0,0.273809524,0.75,0.611111111,0.8,0,0.075,0.9,0,0.314285714,0.05,-0.163888889,0.4,0.373333333,0.35,0.103095238,0.378125,0.516666667,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MwFxiACvr_w,0.2625,0,0.168728956,0.25,1,0.15,0.507142857,0.121487603,0.8,0.136363636,0.25,0.086666667,0.5,0,0.2,0,0.215178571,0.151515152,0.425,0,0.5,0.25,0.364285714,0.2,0.8,0,0.8,0.25,0,0.125,0.25,0.068181818,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W-EHzNwyxfQ,0.125,0.282539683,0,0,0.7,0.1,0.1,0.9,0.2,0.466666667,0.75,0.2,0.234090909,0.285714286,1,0.2,1,0.316666667,0,0.3125,0.214285714,0.5,-0.05,0.136363636,0,0.65,0.45,0.475,0.6,0,0.6,0.8,0,0.3,0.285714286,0.65,0.75,0.075,0.25,0,0.1,0.3,0.8,0.030555556,0,0.05,0,0,0.8,0.364285714,0,-0.5,0.5,0,0.192857143,0,0.35,0.5,0,0,0,0.5,0.8,-0.4,0,0.7,0.45,-0.8,0,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvow1ifO3Qk,0.525,0.38,0,0.7,0.166666667,0.2,0.35,0.5,0.416666667,0,0.5,0.7,0.8,0.616666667,0.171590909,0.6,0.333333333,0.35,0.5,0.3,0.525,0.428571429,0.15,0.1125,0.319480519,0.433333333,0,0,0.45,0.130555556,0.25,-0.35,0,0,0,0,-0.025,0.272222222,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xR5dNQam3bk,0.4,0.371428571,0.088095238,0.8,-0.3,-0.388888889,0,-0.5,0,0.136363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jn6ByfC9Xdw,0.293636364,-0.166666667,0,0.5,0.3,0.6,0.167272727,0,0.225,0.28,0.433333333,0.5,0.2,0.8,0,0.053571429,0.7,0.8,0.333333333,0,0.6,0,0,0,0,1,0.7,0.78,0,0.8,0.35,0,0.516666667,0,0.066666667,0,0,0.215873016,0,0,0.018809524,-0.125,0.1,1,0.375,-0.3,0,0.04375,0.5,0.245454545,0,0,0,0.086363636,0.168181818,0.5,0.066666667,0.65,0.5,0,0,0,0,0.6,0,0.1,0.116893939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OU-RCjAZeYg,0.2,0.209630102,0.4,0,0.4,-0.5,0.4,0.42,0.2,0.125,0.35,0.126666667,-0.166666667,-0.15,0.235833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTOeiNWlf_c,0.54,0.5,0.65,0.8,0.1625,0.625,-0.0125,0.8,0.5,0.136363636,0.130952381,0.15,0.25,0.136363636,-0.10625,0,0,0,0.35,0,0.071428571,0.08517316,0.216436252,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
